-- Insert DoctorSchedules Data
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('415a74d5-c5da-4a1e-bf53-1504977541bd', '2025-09-13', 'b1f5a110-0001-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e65ed980-402e-4441-a9de-d4c8d61169fe', '13:30:00', '14:00:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fea6802a-b6ad-4a02-ba53-b42a4a0a2ae5', '14:00:00', '14:30:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('718be45e-5489-4ebf-93aa-6fe759296abe', '14:30:00', '15:00:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('27e0653f-acd2-4c89-8191-d57b04a8af50', '15:00:00', '15:30:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2697cb67-e3b0-4c66-a724-22b3e64c79a9', '15:30:00', '16:00:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('01d01d6c-6291-4899-a34a-1931e1165e82', '16:00:00', '16:30:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8f4c5623-e718-47cd-a390-637aa8518996', '16:30:00', '17:00:00', '73ecba72-bed9-4e52-9161-ee3d4f9613c7', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d12215cc-958e-424b-8fc4-ad1e48e0ed37', '09:00:00', '09:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3d724320-fbed-40c6-87bd-1c01ac99a39b', '09:30:00', '10:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1abbeaf4-d7b7-473d-83eb-56c8ec753c80', '10:00:00', '10:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e7169c6c-1e05-474a-846e-4e4d8eba903a', '10:30:00', '11:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9ac1eec7-ba77-4664-a3bf-97925e4b0eaf', '11:00:00', '11:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1dd102d1-cf64-43bd-a750-001a3337a0e9', '11:30:00', '12:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bbb0f3e3-39c4-4b61-82cf-8018c0ef4d59', '12:00:00', '12:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8895e4e8-3ee7-4a28-99b1-331f2c03eff2', '12:30:00', '13:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f7539064-1df2-4623-81d0-8dcfcd8c2770', '13:00:00', '13:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('37ba277e-b89f-41c3-91cf-ddf6159fe320', '13:30:00', '14:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0839f37d-b8ba-45c2-8a95-6b68c21a3843', '14:00:00', '14:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('352632b2-6cb3-4927-a20e-71775036990a', '14:30:00', '15:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2925b005-7e3f-49d8-8831-f7c145c629c2', '15:00:00', '15:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a79e4b1d-3793-4689-b843-864ec25c82d7', '15:30:00', '16:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('dc81562d-1b47-4ac0-81aa-49985f983199', '16:00:00', '16:30:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ae41bcfd-1142-4597-bcaa-db4b48d6f06a', '16:30:00', '17:00:00', 'e7c69138-ba0c-40ca-a05b-8bd01b6e815b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2490963c-37c0-45f4-8908-e18003463db7', '09:00:00', '09:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9a1430dc-7125-4f79-8db5-51acc1af3f80', '09:30:00', '10:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cd782624-b71b-4a3b-9db8-c1431fe4d308', '10:00:00', '10:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('384811b1-0087-4d5a-9ed5-7d647d99facf', '10:30:00', '11:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0a3d0b3a-9bfe-429c-b5c4-ae8143ad0a59', '11:00:00', '11:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ae90ed12-6a9a-465e-aa80-3197f38b5ef6', '11:30:00', '12:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('387c40c3-699e-4859-8164-d6adfda99e7f', '12:00:00', '12:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6e495d55-e6e3-49b3-b068-7b472d434c6a', '12:30:00', '13:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('338efee0-a2ce-45b9-a57e-b5e6e3496e4d', '13:00:00', '13:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('edac4357-f63e-4d6f-a568-f6ed7075caa6', '13:30:00', '14:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5c5cf678-b14f-4206-a850-fce02b28f562', '14:00:00', '14:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('dea67d51-4c3a-44d3-a82f-fc66c69e4dba', '14:30:00', '15:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('75a9f55a-37a7-45c8-aab8-d1ad58e36608', '15:00:00', '15:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('11c0b5fe-f7c3-40fe-bc33-399393654027', '15:30:00', '16:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('88656148-24d8-4c8e-8ca7-c11f5a2b2f48', '16:00:00', '16:30:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d6b7db6d-311d-488b-9e8f-f0ca0f4709b2', '16:30:00', '17:00:00', 'c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7ed9a979-306f-4e86-ba1b-19157478e6b8', '09:00:00', '09:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6225ad17-be9e-41d8-a8d0-df65f5b74375', '09:30:00', '10:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4bd3b4db-4674-49fa-826d-6b23eed6516d', '10:00:00', '10:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7eefc094-d39d-488d-b24b-17b24b1560c4', '10:30:00', '11:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('14ac39c6-a5a8-4fe7-bc3d-16f88847d6c2', '11:00:00', '11:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f187e874-2f80-4319-9895-672a414ae785', '11:30:00', '12:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('706b671f-ade1-4390-b910-1ab0b67d28dd', '12:00:00', '12:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('12df3bdb-e922-4506-b8e5-855fd13bd3f7', '12:30:00', '13:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c9198498-aceb-4311-b133-47c8eb1595c3', '13:00:00', '13:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1d0623f3-4798-43c4-bdde-4263ac964d80', '13:30:00', '14:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2c828420-6b09-4f04-b34b-1e07422003ec', '14:00:00', '14:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('725da6d1-00b9-4628-9c17-9db780fe6d2c', '14:30:00', '15:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d4cef358-17be-497e-8c16-cf8e8a7035d0', '15:00:00', '15:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('43f755bd-ded7-4a81-85c7-f0662c80f88a', '15:30:00', '16:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4df8c9fc-b448-4e01-8232-7ffe32d82324', '16:00:00', '16:30:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d74f1fae-28d0-4505-b3ef-e8cc34bfc385', '16:30:00', '17:00:00', '7dc40d20-40c3-4c5f-bd95-6c336b54215b', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('a85ce1ba-1a62-4869-9f61-3b8bd371659b', '09:00:00', '09:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('26800fc9-f1cd-4658-937e-def880456c9d', '09:30:00', '10:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9052da27-e948-48df-8a60-eff7c9e45b36', '10:00:00', '10:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('2c38aafa-a3d5-4363-bf82-2f36743c10f9', '10:30:00', '11:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c7b83bd3-bea1-40b9-b172-6fdb746a14f5', '11:00:00', '11:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5f8c530a-d7c7-4b46-a873-2f0dac2e4484', '11:30:00', '12:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1b4c2ae2-7b8d-4365-812c-5090bed38b69', '12:00:00', '12:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b25b830d-7f4a-4b61-afb2-9b5a4fa4ce81', '12:30:00', '13:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f052a4ba-0227-4a72-bb66-67b1fd14f1d6', '13:00:00', '13:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4880caf5-7ebc-41c5-92fe-80d63e7a53ad', '13:30:00', '14:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('054e5177-7de4-413d-a4d2-e96c91fbede1', '14:00:00', '14:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('365bac34-4c5c-45c2-ac4e-e9fdacb131c2', '14:30:00', '15:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3310b00e-22b8-43f9-b44d-ce56056f86c0', '15:00:00', '15:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6de80af0-c524-4eae-aac9-22b7516bd21d', '15:30:00', '16:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e57d9882-1d70-4e5f-8663-5c6184a21da3', '16:00:00', '16:30:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('4ce1be07-ddc8-4786-8423-ee790437a454', '16:30:00', '17:00:00', '5986e4ac-a248-4e4f-a4e4-fb893b527b79', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ed48f5ef-14a8-4f7f-b286-5d955a5c3226', '09:00:00', '09:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5b3656f6-b22f-4cba-85c5-8b160e211cc3', '09:30:00', '10:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('69766455-7f09-4e59-8ecb-d8f37e6ed151', '10:00:00', '10:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ab6efa2c-6b17-4268-9568-3f060e703ac6', '10:30:00', '11:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('822dfe55-d0f7-470b-af25-814391b8fc81', '11:00:00', '11:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d8751f8f-f3e8-4662-beac-9ad97dda2759', '11:30:00', '12:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('42c31728-50a1-4f0a-a2be-428478b67e4e', '12:00:00', '12:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('145eb3b2-88fa-4813-ba1a-8cde45bd95ec', '12:30:00', '13:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('04ffe26c-1c75-419f-a3dd-2b6dff89b7e6', '13:00:00', '13:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('32254338-6e09-4318-b5d3-b9f82e4366a0', '13:30:00', '14:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b8884a50-22f2-44d8-9c02-b38356de238d', '14:00:00', '14:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7dc42839-bcb8-41dc-adf1-f9ade6fb0e30', '14:30:00', '15:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cee7c137-411c-46b6-93c3-4af02024f6be', '15:00:00', '15:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ed7a49a2-fa2f-4009-ad0e-c630778b4457', '15:30:00', '16:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('962c1174-7c12-4a23-80a8-b7c3a1a4bf84', '16:00:00', '16:30:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('6eead331-d76c-4a55-8a6e-620233e9c4da', '16:30:00', '17:00:00', 'decebb76-ff7f-4a31-9332-862065bcf350', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('886c91ad-a265-42c0-bd64-50f3f1f90cf2', '09:00:00', '09:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c43060b8-4845-4d70-867b-90eb4bb1c6ab', '09:30:00', '10:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('56188f69-9f66-4312-9306-0b4ff958dbff', '10:00:00', '10:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('f0789e20-81f8-4561-aa76-6ce8c014de55', '10:30:00', '11:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9a8ce4fb-b043-4677-909b-af4e8474291a', '11:00:00', '11:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('1fa5a45c-a7ac-492c-881a-46215aeb1ba7', '11:30:00', '12:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('5158fc06-df40-4ab2-b49b-0d785bed9870', '12:00:00', '12:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3c94d8b0-7523-4550-8e56-83958869bf7e', '12:30:00', '13:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('17af7cb5-39b1-465b-87b7-dc4e67803ec9', '13:00:00', '13:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9d05b022-7ce2-4dca-9a02-7a1de05f9e1c', '13:30:00', '14:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('18ba7248-9fe3-4bb8-bdf7-4c6703ee8880', '14:00:00', '14:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('af687dcb-9403-4cf7-b957-9cfa01bbee92', '14:30:00', '15:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bd123537-705d-4cf5-a0a3-8934d89ad12a', '15:00:00', '15:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('88b6a527-1316-4f27-b4cc-ff24dfa014c5', '15:30:00', '16:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('188b73e7-3865-4356-8bc4-e9fc808063aa', '16:00:00', '16:30:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('11dd1044-1a72-48f1-ada3-4cd7d63c9004', '16:30:00', '17:00:00', '92c73862-8943-4835-b493-e69e61ec0573', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d2a6ec0e-4aa0-45cc-9487-dc1139aa300b', '09:00:00', '09:30:00', '2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c95b058c-6aa0-4884-98f0-8c9b37ce929e', '09:30:00', '10:00:00', '2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('bf2f7931-a02f-4e1b-a868-f32dc0c628f7', '10:00:00', '10:30:00', '2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('3dd0c3d4-8ef6-429a-a72d-9834786ea6d5', '10:30:00', '11:00:00', '2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('539f045c-8504-414e-96cb-6c1246ead18c', '11:00:00', '11:30:00', '2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', TRUE);
